orcid_id,code,country
0000-0002-7160-7067,SPbSU,RU
0000-0002-7160-7067,SPbSU,RU
0000-0002-7163-0259,SPbSU,RU
0000-0002-7164-4992,SPbSU,RU
0000-0002-7164-9232,MIT,US
0000-0002-7169-5706,MSU,DE
0000-0002-7170-9303,MIT,SE
0000-0002-7173-6248,MSU,RU
0000-0002-7174-4352,MIT,US
0000-0002-7178-512X,MSU,RU
0000-0002-7178-627X,SPbSU,FI
0000-0002-7178-627X,SPbSU,FI
0000-0002-7185-6768,MIPT,RU
0000-0002-7186-5779,MIT,US
0000-0002-7187-5096,MIT,US
0000-0002-7187-5096,MIT,US
0000-0002-7195-0535,MSU,RU
0000-0002-7197-5775,MIPT,RU
0000-0002-7197-7105,SPbSU,RU
0000-0002-7198-3214,MSU,RU
0000-0002-7199-6103,MSU,RU
0000-0002-7201-9435,MSU,RU
0000-0002-7202-3995,MSU,RU
0000-0002-7208-9214,MIT,US
0000-0002-7209-2309,MIT,US
0000-0002-7210-5771,MSU,RU
0000-0002-7211-0386,MSU,RU
0000-0002-7211-5240,SPbSU,RU
0000-0002-7211-5240,SPbSU,RU
0000-0002-7214-5917,SPbSU,RU
0000-0002-7214-5917,SPbSU,RU
0000-0002-7216-1618,MSU,RU
0000-0002-7216-6814,MSU,HR
0000-0002-7217-1031,MIT,US
0000-0002-7219-7602,MIPT,US
0000-0002-7223-0556,MIT,US
0000-0002-7225-8719,MIT,US
0000-0002-7228-2495,MIT,US
0000-0002-7228-2495,MIT,US
0000-0002-7228-2495,MIT,US
0000-0002-7228-2495,MIT,US
0000-0002-7236-6955,MIPT,AT
0000-0002-7238-2234,MIT,GB
0000-0002-7240-4915,MIT,US
0000-0002-7240-9265,MIT,US
0000-0002-7243-8525,SPbSU,RU
0000-0002-7244-3893,MIPT,RU
0000-0002-7244-8870,MIPT,US
0000-0002-7250-2611,MSU,RU
0000-0002-7250-4107,MIT,US
0000-0002-7254-7959,MIT,US
0000-0002-7260-4335,MIT,FR
0000-0002-7262-6964,SPbSU,RU
0000-0002-7262-8599,MSU,RU
0000-0002-7263-442X,MIT,DK
0000-0002-7263-6409,MSU,RU
0000-0002-7266-3714,MIT,HK
0000-0002-7268-2608,MSU,RU
0000-0002-7271-4008,MSU,RU
0000-0002-7273-7461,MSU,RU
0000-0002-7275-3074,SPbSU,RU
0000-0002-7275-3074,SPbSU,RU
0000-0002-7275-3074,SPbSU,RU
0000-0002-7275-3074,SPbSU,RU
0000-0002-7276-8559,MSU,NL
0000-0002-7278-3046,MIPT,RU
0000-0002-7278-804X,MSU,AT
0000-0002-7278-804X,MSU,AT
0000-0002-7282-6907,SPbSU,RU
0000-0002-7284-1672,MSU,BG
0000-0002-7296-4429,SPbSU,RU
0000-0002-7307-5439,MIT,TH
0000-0002-7312-4261,SPbSU,DE
0000-0002-7313-8647,MSU,DE
0000-0002-7313-8647,MSU,DE
0000-0002-7313-8647,MSU,DE
0000-0002-7318-7801,SPbSU,RU
0000-0002-7318-8628,SPbSU,RU
0000-0002-7318-8628,SPbSU,RU
0000-0002-7319-4446,MIT,HK
0000-0002-7321-3934,MSU,RU
0000-0002-7321-3934,MSU,RU
0000-0002-7327-4083,MIT,US
0000-0002-7331-9624,MIT,US
0000-0002-7334-7844,SPbSU,RU
0000-0002-7335-7073,SPbSU,RU
0000-0002-7336-3588,MIT,US
0000-0002-7338-9657,MSU,RU
0000-0002-7339-2928,MIPT,RU
0000-0002-7339-8780,MIT,US
0000-0002-7340-4693,MSU,RU
0000-0002-7343-2061,MIT,US
0000-0002-7344-5874,MIT,SA
0000-0002-7357-1571,SPbSU,RU
0000-0002-7358-2537,MSU,RU
0000-0002-7362-8646,SPbSU,DK
0000-0002-7370-4848,MIT,US
0000-0002-7375-778X,SPbSU,RU
0000-0002-7375-8571,MSU,RU
0000-0002-7375-8571,MSU,RU
0000-0002-7376-4162,MIT,US
0000-0002-7380-9594,MIT,US
0000-0002-7384-7099,MIT,US
0000-0002-7385-8011,MIT,IT
0000-0002-7387-3473,MSU,RU
0000-0002-7388-6469,MSU,BR
0000-0002-7388-6936,MIT,US
0000-0002-7397-9665,MIPT,RU
0000-0002-7398-9230,MSU,IL
0000-0002-7401-6131,SPbSU,RU
0000-0002-7406-2138,MSU,DE
0000-0002-7406-8986,SPbSU,RU
0000-0002-7407-274X,SPbSU,RU
0000-0002-7408-7829,SPbSU,RU
0000-0002-7409-6741,MIT,JP
0000-0002-7409-7859,MIT,US
0000-0002-7415-805X,MIT,US
0000-0002-7416-6535,MIPT,DE
0000-0002-7417-0059,MIT,US
0000-0002-7420-2823,MIT,US
0000-0002-7430-1952,MIT,US
0000-0002-7430-9006,MSU,RU
0000-0002-7430-9006,MSU,RU
0000-0002-7433-8341,MIT,US
0000-0002-7434-7977,MSU,RU
0000-0002-7434-7977,MSU,RU
0000-0002-7439-1599,MSU,RU
0000-0002-7439-1599,MSU,RU
0000-0002-7440-7810,MIT,US
0000-0002-7441-1035,MIT,AU
0000-0002-7441-7381,MSU,RU
0000-0002-7443-6603,SPbSU,RU
0000-0002-7448-6459,MIPT,RU
0000-0002-7449-5072,MSU,DE
0000-0002-7449-5072,MSU,DE
0000-0002-7450-5568,MIT,GB
0000-0002-7453-0851,MIT,US
0000-0002-7453-1379,SPbSU,RU
0000-0002-7454-6271,MIT,GR
0000-0002-7458-100X,MSU,GB
0000-0002-7458-7030,MIPT,RU
0000-0002-7465-1258,MSU,RU
0000-0002-7465-3114,SPbSU,US
0000-0002-7465-3536,MSU,RU
0000-0002-7465-3536,MSU,RU
0000-0002-7472-5085,SPbSU,RU
0000-0002-7475-3609,SPbSU,RU
0000-0002-7475-3609,SPbSU,RU
0000-0002-7476-7760,MSU,RU
0000-0002-7476-7760,MSU,RU
0000-0002-7477-7213,SPbSU,RU
0000-0002-7481-9209,MIT,US
0000-0002-7483-1910,MSU,RU
0000-0002-7485-870X,MSU,RU
0000-0002-7485-870X,MSU,RU
0000-0002-7486-5491,MIT,US
0000-0002-7486-5491,MIT,US
0000-0002-7487-1234,MIT,AU
0000-0002-7494-6662,MIT,US
0000-0002-7499-2407,MIT,US
0000-0002-7506-2244,SPbSU,RU
0000-0002-7507-7307,MSU,RU
0000-0002-7507-7307,MSU,RU
0000-0002-7507-9433,MIPT,RU
0000-0002-7509-7332,MIT,US
0000-0002-7510-2285,SPbSU,RU
0000-0002-7510-2285,SPbSU,RU
0000-0002-7510-2322,MIT,US
0000-0002-7518-5869,MIT,US
0000-0002-7519-8790,MIT,US
0000-0002-7519-8790,MIT,US
0000-0002-7520-6113,SPbSU,RU
0000-0002-7520-8485,MIT,US
0000-0002-7520-8485,MIT,US
0000-0002-7521-9897,MIT,US
0000-0002-7523-3410,MSU,RU
0000-0002-7525-9047,MIT,US
0000-0002-7526-6490,MIT,US
0000-0002-7532-5032,MIT,US
0000-0002-7533-1600,SPbSU,RU
0000-0002-7537-9014,MIT,US
0000-0002-7538-6273,MIT,US
0000-0002-7540-1285,MIT,US
0000-0002-7542-9093,MSU,RU
0000-0002-7545-3966,MIT,US
0000-0002-7547-1478,MSU,RU
0000-0002-7547-1478,MSU,RU
0000-0002-7549-344X,MSU,RU
0000-0002-7550-3978,MIPT,UA
0000-0002-7553-6462,MSU,KZ
0000-0002-7553-6462,MSU,KZ
0000-0002-7554-0736,MIT,US
0000-0002-7554-813X,MIT,US
0000-0002-7562-0146,MIT,US
0000-0002-7562-0146,MIT,US
0000-0002-7562-0146,MIT,US
0000-0002-7562-0146,MIT,US
0000-0002-7566-2610,MIT,US
0000-0002-7567-5075,SPbSU,RU
0000-0002-7572-4594,MIT,US
0000-0002-7575-8591,MSU,RU
0000-0002-7575-8591,MSU,RU
0000-0002-7577-0910,MSU,RU
0000-0002-7577-9114,SPbSU,RU
0000-0002-7580-3399,MIT,US
0000-0002-7590-8203,MSU,RU
0000-0002-7592-078X,MIPT,BY
0000-0002-7594-5063,SPbSU,RU
0000-0002-7596-0378,MSU,DE
0000-0002-7596-0378,MSU,DE
0000-0002-7598-5604,MIT,US
0000-0002-7599-632X,MSU,RU
0000-0002-7603-2602,MSU,RU
0000-0002-7603-8203,MIT,US
0000-0002-7605-6348,MIT,US
0000-0002-7616-8999,SPbSU,RU
0000-0002-7618-5182,MIT,US
0000-0002-7618-5959,MSU,RU
0000-0002-7623-7456,MSU,RU
0000-0002-7624-1615,MSU,US
0000-0002-7625-1928,MSU,RU
0000-0002-7625-1928,MSU,RU
0000-0002-7625-1952,MIT,US
0000-0002-7627-2980,MIT,US
0000-0002-7629-7977,MIT,US
0000-0002-7636-069X,MIPT,US
0000-0002-7637-4960,SPbSU,RU
0000-0002-7644-7429,SPbSU,RU
0000-0002-7647-4769,MIT,US
0000-0002-7647-4769,MIT,US
0000-0002-7651-2577,MSU,RU
0000-0002-7651-2577,SPbSU,RU
0000-0002-7653-8574,MSU,RU
0000-0002-7654-5715,MIT,US
0000-0002-7654-5803,MSU,RU
0000-0002-7654-5803,MSU,RU
0000-0002-7654-5803,MSU,RU
0000-0002-7663-0653,MSU,CA
0000-0002-7664-2945,MSU,RU
0000-0002-7664-9434,MIT,US
0000-0002-7666-9101,MSU,SE
0000-0002-7668-8089,MIT,US
0000-0002-7669-9714,MSU,RU
0000-0002-7669-9714,MSU,RU
0000-0002-7670-5301,MIT,US
0000-0002-7670-5301,MIT,US
0000-0002-7674-0780,MIT,CH
0000-0002-7679-3516,MIT,US
0000-0002-7679-5810,MIPT,IE
0000-0002-7679-5810,MIPT,IE
0000-0002-7684-6219,SPbSU,RU
0000-0002-7687-3006,MSU,RU
0000-0002-7690-1521,MIT,US
0000-0002-7690-3519,MIT,US
0000-0002-7696-4151,SPbSU,RU
0000-0002-7698-8364,MIT,US
0000-0002-7699-027X,MSU,RU
0000-0002-7699-9354,MIT,US
0000-0002-7700-4398,MSU,RU
0000-0002-7701-0536,MIT,DK
0000-0002-7701-9944,MIT,US
0000-0002-7704-1121,MIT,US
0000-0002-7706-6038,MIT,US
0000-0002-7706-8121,MIT,US
0000-0002-7709-3298,MSU,RU
0000-0002-7709-3298,MSU,RU
0000-0002-7711-6322,MIT,US
0000-0002-7711-8117,MIPT,RU
0000-0002-7717-6392,MSU,RU
0000-0002-7718-400X,MSU,RU
0000-0002-7722-1958,MIPT,GB
0000-0002-7724-9432,MSU,RU
0000-0002-7725-2041,SPbSU,RU
0000-0002-7725-926X,MIT,US
0000-0002-7725-926X,MIT,US
0000-0002-7726-1757,SPbSU,RU
0000-0002-7731-5110,MIT,US
0000-0002-7733-1233,MIT,US
0000-0002-7743-1998,SPbSU,RU
0000-0002-7743-1998,SPbSU,RU
0000-0002-7744-9725,MSU,RU
0000-0002-7746-2073,MSU,SE
0000-0002-7746-2073,MSU,SE
0000-0002-7747-498X,MSU,RU
0000-0002-7747-6635,MSU,RU
0000-0002-7749-2221,MSU,RU
0000-0002-7751-673X,MSU,RU
0000-0002-7752-7316,MIT,US
0000-0002-7758-1742,MIT,US
0000-0002-7758-1742,MIT,US
0000-0002-7762-3084,MIT,US
0000-0002-7766-3502,MIT,US
0000-0002-7768-4602,SPbSU,RU
0000-0002-7770-1273,MIT,US
0000-0002-7772-0538,MSU,RU
0000-0002-7772-0538,MSU,RU
0000-0002-7778-8073,MIT,US
0000-0002-7778-8073,MIT,US
0000-0002-7780-781X,MSU,RU
0000-0002-7785-734X,MSU,RU
0000-0002-7787-5775,MSU,RU
0000-0002-7790-8194,MIT,US
0000-0002-7791-7728,MIT,US
0000-0002-7793-0658,MSU,RU
0000-0002-7793-398X,MIT,US
0000-0002-7793-398X,MIT,US
0000-0002-7795-7842,SPbSU,RU
0000-0002-7796-1438,MIT,SE
0000-0002-7798-0399,MSU,RU
0000-0002-7799-4950,SPbSU,RU
0000-0002-7799-4950,SPbSU,RU
0000-0002-7799-4950,SPbSU,RU
0000-0002-7801-0431,SPbSU,RU
0000-0002-7801-0431,SPbSU,RU
0000-0002-7801-0431,SPbSU,RU
0000-0002-7807-2878,MIT,US
0000-0002-7810-8914,MSU,RU
0000-0002-7816-6524,MSU,DE
0000-0002-7816-6524,MSU,DE
0000-0002-7820-771X,MIT,US
0000-0002-7822-4173,SPbSU,FR
0000-0002-7823-9850,MSU,RU
0000-0002-7825-273X,SPbSU,RU
0000-0002-7826-5135,MSU,RU
0000-0002-7831-7214,MSU,SE
0000-0002-7832-975X,MIT,US
0000-0002-7832-9944,MIT,US
0000-0002-7832-9944,MIT,US
0000-0002-7834-6533,SPbSU,RU
0000-0002-7834-6533,SPbSU,RU
0000-0002-7834-6533,SPbSU,RU
0000-0002-7836-0431,MIT,US
0000-0002-7841-8058,MIT,US
0000-0002-7844-2998,MIT,DE
0000-0002-7844-4627,MSU,RU
0000-0002-7844-4627,MSU,RU
0000-0002-7844-8417,MIT,HK
0000-0002-7845-6425,MIT,US
0000-0002-7853-5756,MIT,US
0000-0002-7854-7861,MSU,RU
0000-0002-7855-5159,MIT,US
0000-0002-7860-2701,MSU,RU
0000-0002-7869-1097,SPbSU,RU
0000-0002-7877-9056,MIT,US
0000-0002-7881-3488,MIT,US
0000-0002-7882-497X,MSU,EG
0000-0002-7882-5040,SPbSU,RU
0000-0002-7887-9831,SPbSU,RU
0000-0002-7893-6170,MIT,US
0000-0002-7897-3860,MSU,BR
0000-0002-7901-3562,SPbSU,DE
0000-0002-7902-3488,SPbSU,RU
0000-0002-7902-3488,SPbSU,RU
0000-0002-7904-3833,MIPT,RU
0000-0002-7904-3833,MIPT,RU
0000-0002-7905-6327,MIT,US
0000-0002-7909-0197,MSU,RU
0000-0002-7913-8154,MIT,US
0000-0002-7917-8180,MIT,US
0000-0002-7919-2652,MIT,US
0000-0002-7919-2652,MIT,US
0000-0002-7924-1741,MIT,US
0000-0002-7924-9313,MIT,US
0000-0002-7926-373X,MSU,RU
0000-0002-7928-5322,MIT,IN
0000-0002-7930-3893,MSU,RU
0000-0002-7932-2656,MSU,RU
0000-0002-7932-2656,MSU,RU
0000-0002-7935-771X,SPbSU,RU
0000-0002-7939-8263,SPbSU,RU
0000-0002-7939-8263,SPbSU,RU
0000-0002-7944-3781,MSU,RU
0000-0002-7944-3781,MSU,RU
0000-0002-7945-005X,MIT,US
0000-0002-7948-3775,SPbSU,RU
0000-0002-7949-7069,MIPT,RU
0000-0002-7949-823X,MSU,RU
0000-0002-7949-823X,MSU,RU
0000-0002-7949-823X,MSU,RU
0000-0002-7951-2388,MIT,US
0000-0002-7954-7134,MIT,US
0000-0002-7958-5229,MIT,US
0000-0002-7963-2806,MSU,RU
0000-0002-7963-2806,MSU,RU
0000-0002-7964-7864,MSU,RU
0000-0002-7964-7864,MSU,RU
0000-0002-7965-2815,MIT,NL
0000-0002-7965-2815,MIT,NL
0000-0002-7971-4430,SPbSU,RU
0000-0002-7976-3224,MSU,RU
0000-0002-7980-1657,SPbSU,RU
0000-0002-7982-2431,MIT,US
0000-0002-7986-3460,MSU,RU
0000-0002-7991-3974,MIT,US
0000-0002-7991-8273,MIPT,UA
0000-0002-7995-5197,MIT,US
0000-0002-8000-1956,SPbSU,RU
0000-0002-8002-9035,SPbSU,RU
0000-0002-8003-2146,MIT,GB
0000-0002-8005-9146,MSU,RU
0000-0002-8008-0893,MSU,US
0000-0002-8010-3004,SPbSU,RU
0000-0002-8012-127X,MIT,US
0000-0002-8012-127X,MIT,US
0000-0002-8012-2301,MIT,US
0000-0002-8013-250X,MIT,US
0000-0002-8014-7699,MIPT,RU
0000-0002-8015-7045,MIT,US
0000-0002-8017-0442,SPbSU,RU
0000-0002-8017-809X,MIT,US
0000-0002-8017-9316,MIT,US
0000-0002-8018-334X,MSU,FR
0000-0002-8018-334X,MSU,FR
0000-0002-8021-0248,MIPT,RU
0000-0002-8021-0248,MIPT,RU
0000-0002-8026-078X,MSU,ES
0000-0002-8027-2705,MIT,US
0000-0002-8027-9552,SPbSU,RU
0000-0002-8031-9120,MSU,IL
0000-0002-8032-283X,MSU,KZ
0000-0002-8032-283X,MSU,KZ
0000-0002-8035-1403,MSU,RU
0000-0002-8035-3038,SPbSU,RU
0000-0002-8035-7872,MSU,RU
0000-0002-8036-5450,MSU,RU
0000-0002-8040-4683,SPbSU,RU
0000-0002-8040-4683,SPbSU,RU
0000-0002-8042-5943,MIT,US
0000-0002-8042-5943,MIT,US
0000-0002-8045-7419,SPbSU,RU
0000-0002-8048-0678,MIT,US
0000-0002-8048-0678,MIT,US
0000-0002-8048-1064,MIT,US
0000-0002-8048-7087,MSU,RU
0000-0002-8053-0049,MIPT,RU
0000-0002-8054-1346,MIT,US
0000-0002-8061-4154,MSU,RU
0000-0002-8071-1587,MIPT,SE
0000-0002-8074-8566,MIT,BR
0000-0002-8093-668X,MSU,RU
0000-0002-8094-2502,MIT,US
0000-0002-8099-1814,MIT,US
0000-0002-8110-3540,MIT,US
0000-0002-8111-7651,MSU,US
0000-0002-8111-7651,MSU,US
0000-0002-8112-2661,MSU,CA
0000-0002-8113-2595,SPbSU,RU
0000-0002-8119-2731,MIT,US
0000-0002-8123-6028,MIT,US
0000-0002-8124-4749,SPbSU,RU
0000-0002-8125-5456,SPbSU,CH
0000-0002-8127-2248,MIPT,US
0000-0002-8132-6170,MIT,US
0000-0002-8138-7811,MSU,RU
0000-0002-8140-8416,MIT,US
0000-0002-8146-2359,MSU,RU
0000-0002-8148-3504,MIPT,RU
0000-0002-8152-0221,SPbSU,AT
0000-0002-8152-0221,SPbSU,AT
0000-0002-8152-6615,MIT,US
0000-0002-8158-5949,SPbSU,RU
0000-0002-8162-4629,MIT,US
0000-0002-8163-4384,MIPT,RU
0000-0002-8174-0558,MIT,US
0000-0002-8178-6337,MIT,US
0000-0002-8179-1486,SPbSU,RU
0000-0002-8186-9992,MIT,US
0000-0002-8189-9809,MIT,US
0000-0002-8190-5973,MSU,RU
0000-0002-8190-5973,MSU,RU
0000-0002-8193-9436,MSU,RU
0000-0002-8195-9779,MIT,PT
0000-0002-8196-8851,MIPT,RU
0000-0002-8203-8461,MSU,RU
0000-0002-8206-9890,MSU,RU
0000-0002-8212-6728,MIT,US
0000-0002-8212-6728,MIT,US
0000-0002-8214-0642,MSU,RU
0000-0002-8214-0642,MSU,RU
0000-0002-8216-5751,SPbSU,RU
0000-0002-8217-9774,SPbSU,RU
0000-0002-8217-9774,SPbSU,RU
0000-0002-8224-4118,MIPT,ES
0000-0002-8224-4118,MIPT,ES
0000-0002-8224-4118,MIPT,ES
0000-0002-8228-6238,MIT,US
0000-0002-8228-6238,MIT,US
0000-0002-8236-0469,MIT,MX
0000-0002-8238-6941,MIT,US
0000-0002-8247-5899,SPbSU,RU
0000-0002-8248-0137,MSU,RU
0000-0002-8249-9276,MSU,RU
0000-0002-8253-7092,MIPT,RU
0000-0002-8257-028X,MSU,RU
0000-0002-8257-028X,MSU,RU
0000-0002-8261-8845,SPbSU,RU
0000-0002-8265-8580,MSU,RU
0000-0002-8267-2008,MIT,CH
0000-0002-8270-1665,MIPT,RU
0000-0002-8270-4831,MIT,US
0000-0002-8273-6534,MIT,US
0000-0002-8273-7772,MIT,TR
0000-0002-8273-9559,MSU,RU
0000-0002-8274-0277,MSU,RU
0000-0002-8274-8850,MIT,US
0000-0002-8275-269X,MIT,US
0000-0002-8275-9576,MIT,US
0000-0002-8277-627X,SPbSU,RU
0000-0002-8277-7387,SPbSU,RU
0000-0002-8280-0743,MIT,GB
0000-0002-8280-0743,MIT,GB
0000-0002-8280-0743,MIT,GB
0000-0002-8283-0061,SPbSU,RU
0000-0002-8286-3832,MIT,US
0000-0002-8286-3832,MIT,US
0000-0002-8287-1592,MIPT,SE
0000-0002-8287-3002,MIPT,RU
0000-0002-8288-1096,MIT,US
0000-0002-8288-1096,MIT,US
0000-0002-8288-7252,MIT,TZ
0000-0002-8288-7252,MIT,TZ
0000-0002-8290-5561,MIT,US
0000-0002-8290-5588,MIT,US
0000-0002-8298-1468,MIT,US
0000-0002-8300-5223,SPbSU,RU
0000-0002-8300-6883,SPbSU,RU
0000-0002-8310-8169,MSU,RU
0000-0002-8311-7305,MIT,US
0000-0002-8317-7527,MSU,RU
0000-0002-8317-7527,MSU,RU
0000-0002-8321-5175,SPbSU,GB
0000-0002-8321-5175,SPbSU,GB
0000-0002-8322-9892,MIPT,RU
0000-0002-8322-9892,MIPT,RU
0000-0002-8324-4822,MSU,RU
0000-0002-8327-2583,MSU,EC
0000-0002-8328-2829,MIPT,RU
0000-0002-8329-2664,MIT,US
0000-0002-8331-160X,MIT,US
0000-0002-8338-4227,MSU,RU
0000-0002-8338-4841,MIT,US
0000-0002-8340-1541,SPbSU,RU
0000-0002-8347-7781,MIT,AT
0000-0002-8361-6876,SPbSU,AU
0000-0002-8364-5618,MIT,US
0000-0002-8367-5008,MSU,RU
0000-0002-8367-5008,MSU,RU
0000-0002-8367-5008,MSU,RU
0000-0002-8367-5008,MSU,RU
0000-0002-8369-6327,MIT,US
0000-0002-8370-3566,MIT,KR
0000-0002-8375-9105,MSU,DE
0000-0002-8378-110X,MSU,US
0000-0002-8378-110X,MSU,US
0000-0002-8379-3338,MSU,RU
0000-0002-8379-623X,MSU,RU
0000-0002-8379-8526,MSU,RU
0000-0002-8379-8526,MSU,RU
0000-0002-8380-4586,MIT,US
0000-0002-8381-7520,MIT,US
0000-0002-8382-7796,MIT,US
0000-0002-8383-2667,MIT,ES
0000-0002-8385-3599,MSU,RU
0000-0002-8386-9873,MSU,RU
0000-0002-8392-3550,SPbSU,RU
0000-0002-8392-5468,MIT,US
0000-0002-8397-1835,MIPT,RU
0000-0002-8400-5372,MSU,RU
0000-0002-8409-5216,MIT,US
0000-0002-8414-7653,MIPT,RU
0000-0002-8414-7653,MIPT,RU
0000-0002-8415-2989,MIT,US
0000-0002-8419-6877,SPbSU,RU
0000-0002-8419-7220,MIT,US
0000-0002-8422-0136,MIT,US
0000-0002-8424-850X,MSU,US
0000-0002-8429-7686,MIT,US
0000-0002-8431-1476,MSU,RU
0000-0002-8431-1476,MSU,RU
0000-0002-8432-2888,MSU,RU
0000-0002-8435-5516,MSU,RU
0000-0002-8435-5516,MSU,RU
0000-0002-8437-1313,SPbSU,RU
0000-0002-8439-6465,MIT,US
0000-0002-8440-1113,MIPT,RU
0000-0002-8440-1113,MIPT,RU
0000-0002-8440-1455,SPbSU,DE
0000-0002-8447-8479,MIT,US
0000-0002-8449-7776,MIT,US
0000-0002-8456-3438,MIT,AU
0000-0002-8457-417X,SPbSU,RU
0000-0002-8464-8263,SPbSU,RU
0000-0002-8466-8563,MIT,US
0000-0002-8467-9123,MIT,US
0000-0002-8467-9123,MIT,US
0000-0002-8467-9123,MIT,US
0000-0002-8471-9009,MIT,SG
0000-0002-8475-7697,MIT,US
0000-0002-8476-7625,MSU,ZA
0000-0002-8476-7625,MSU,ZA
0000-0002-8477-5609,MIT,ES
0000-0002-8478-9111,MSU,RU
0000-0002-8484-0618,MIT,US
0000-0002-8484-7107,MIT,US
0000-0002-8489-8318,MIT,US
0000-0002-8491-1869,MSU,RU
0000-0002-8493-1325,MIT,US
0000-0002-8493-6556,MIT,US
0000-0002-8505-7852,SPbSU,RU
0000-0002-8506-5182,MIT,US
0000-0002-8515-1320,MSU,RU
0000-0002-8515-1320,MSU,RU
0000-0002-8515-8813,SPbSU,RU
0000-0002-8517-4354,MIT,US
0000-0002-8527-2456,MIT,US
0000-0002-8527-2456,MIT,US
0000-0002-8535-788X,MIT,US
0000-0002-8535-9949,MSU,RU
0000-0002-8538-0895,MSU,RU
0000-0002-8540-2249,MIT,US
0000-0002-8540-6178,SPbSU,RU
0000-0002-8544-8546,MIPT,RU
0000-0002-8547-1711,MSU,RU
0000-0002-8547-7734,MIT,US
0000-0002-8549-2360,MIT,US
0000-0002-8551-497X,SPbSU,AU
0000-0002-8552-8052,SPbSU,PT
0000-0002-8555-4453,MIPT,RU
0000-0002-8562-399X,SPbSU,FR
0000-0002-8575-2847,MIPT,RU
0000-0002-8575-6688,MSU,RU
0000-0002-8582-8346,MSU,RU
0000-0002-8588-9165,SPbSU,RU
0000-0002-8591-6178,SPbSU,RU
0000-0002-8593-2979,MIT,US
0000-0002-8594-2122,MIT,US
0000-0002-8597-9259,MIT,US
0000-0002-8602-1990,MSU,RU
0000-0002-8602-1990,MSU,RU
0000-0002-8612-4367,MSU,US
0000-0002-8612-4367,MSU,US
0000-0002-8615-3715,MIT,US
0000-0002-8615-4590,MSU,RU
0000-0002-8615-4590,MSU,RU
0000-0002-8615-4590,MSU,RU
0000-0002-8615-4590,MSU,RU
0000-0002-8622-4595,SPbSU,RU
0000-0002-8629-0509,MIT,US
0000-0002-8636-7289,MSU,UA
0000-0002-8639-1860,MIT,US
0000-0002-8642-9785,SPbSU,RU
0000-0002-8649-7884,MIT,SG
0000-0002-8652-5371,MSU,RU
0000-0002-8652-5371,MSU,RU
0000-0002-8654-9015,MIT,TW
0000-0002-8657-2282,SPbSU,RU
0000-0002-8657-2450,MIT,US
0000-0002-8659-5978,MSU,RU
0000-0002-8660-0909,SPbSU,RU
0000-0002-8663-2935,MSU,RU
0000-0002-8672-7774,MIT,US
0000-0002-8674-6799,SPbSU,RU
0000-0002-8678-893X,MIT,US
0000-0002-8680-3730,MIT,US
0000-0002-8680-854X,MSU,RU
0000-0002-8687-5363,MSU,RU
0000-0002-8688-311X,MIPT,RU
0000-0002-8698-4332,MSU,SE
0000-0002-8702-0340,MSU,RU
0000-0002-8702-0340,MSU,RU
0000-0002-8702-0340,MSU,RU
0000-0002-8712-4449,MIT,US
0000-0002-8716-220X,MIT,DE
0000-0002-8716-5363,MSU,RU
0000-0002-8716-9794,SPbSU,RU
0000-0002-8722-3578,MSU,RU
0000-0002-8722-8459,MIT,CN
0000-0002-8724-1098,MIT,US
0000-0002-8725-2547,SPbSU,RU
0000-0002-8725-2547,SPbSU,RU
0000-0002-8732-5427,MIT,US
0000-0002-8733-9183,MSU,GB
0000-0002-8733-9183,MSU,GB
0000-0002-8735-3137,MIT,IL
0000-0002-8741-709X,MIT,CA
0000-0002-8743-5044,MIT,US
0000-0002-8747-1352,MIT,US
0000-0002-8749-1484,SPbSU,RU
0000-0002-8750-1507,MIPT,RU
0000-0002-8760-9630,MSU,RU
0000-0002-8763-2523,MIT,US
0000-0002-8766-8454,MIPT,RU
0000-0002-8770-1453,SPbSU,RU
0000-0002-8770-2886,MIT,US
0000-0002-8777-541X,SPbSU,RU
0000-0002-8780-7143,MIT,US
0000-0002-8780-9261,MSU,RU
0000-0002-8789-6748,MSU,RU
0000-0002-8790-0188,MIT,GB
0000-0002-8795-0302,MSU,RU
0000-0002-8795-2252,MIPT,RU
0000-0002-8795-2252,MIPT,RU
0000-0002-8795-2252,MIPT,RU
0000-0002-8795-8785,MSU,RU
0000-0002-8797-0282,MIT,US
0000-0002-8797-4101,MIT,US
0000-0002-8797-4101,MIT,US
0000-0002-8800-9725,MIT,US
0000-0002-8801-9624,MIT,US
0000-0002-8804-992X,SPbSU,RU
0000-0002-8807-7226,MIT,FR
0000-0002-8808-1786,MIPT,RU
0000-0002-8811-5501,MIPT,RU
0000-0002-8818-9500,MSU,RU
0000-0002-8821-9415,MIPT,RU
0000-0002-8828-1761,MSU,RU
0000-0002-8829-9726,MIT,US
0000-0002-8832-897X,MIT,US
0000-0002-8843-3147,MIT,BE
0000-0002-8844-3572,SPbSU,RU
0000-0002-8850-6924,MIT,US
0000-0002-8852-9448,MIT,IN
0000-0002-8862-1148,MSU,SE
0000-0002-8862-2204,MIT,US
0000-0002-8870-8163,MIPT,ES
0000-0002-8878-0050,MSU,RU
0000-0002-8882-6688,MSU,RU
0000-0002-8885-8719,MIT,US
0000-0002-8885-8719,MIT,US
0000-0002-8886-8546,SPbSU,RU
0000-0002-8889-8964,MIT,US
